hour,purchase bid,sell bid,mcv,fsv,mcp
16.0,8072.15,15827.475,6998.75,6998.75,2626.0950000000003
17.0,8423.7,15790.075,7349.9,7349.9,2626.165
18.0,9195.825,14124.275,7927.375,7927.375,2872.9525
19.0,11272.475,11303.849999999999,8823.65,8823.65,4284.1875
20.0,11625.525,9877.9,8643.945,8643.945,5568.07
21.0,11440.375,10246.25,8822.915,8822.915,4804.8025
22.0,11446.475,10714.5,9021.06,9021.06,4607.92
23.0,10620.375,10886.0,8432.175,8432.175,3498.6
24.0,9305.55,10880.95,7441.975,7441.975,3141.9225
1.0,8197.85,12694.975,6394.4974999999995,6394.4974999999995,2736.98
2.0,7510.925,13852.65,5832.675,5832.675,2624.8375
3.0,7281.625,14474.0,5635.225,5635.225,2599.325
4.0,7187.2,15520.125,5615.1,5615.1,2504.8225
5.0,7137.55,15010.225,5573.0,5573.0,2507.1825
6.0,8268.025,14974.275,6731.085,6731.085,2796.295
7.0,10972.45,17581.625,9961.275,9961.275,2855.9449999999997
8.0,11087.8,18379.6,10106.125,10106.125,2767.0375
9.0,9431.0,18464.65,8505.65,8505.65,2607.0875
10.0,9409.275,17782.625,8315.5,8315.5,2701.0550000000003
11.0,9267.225,17234.5,7941.9,7941.9,2825.3175
12.0,8644.725,18052.475,7560.525,7560.525,2626.345
13.0,8038.15,17712.825,6912.325,6912.325,2581.67
14.0,7806.025,18044.475,6809.05,6809.05,2297.9425
15.0,8050.575,16905.225,7003.625,7003.625,2418.9925
16.0,8459.975,16966.425,7325.35,7325.35,2603.2025000000003
17.0,8940.125,16474.275,7878.825,7878.825,2626.3175
18.0,9816.45,14515.25,8428.375,8428.375,2913.4075000000003
19.0,12141.825,11091.525,9328.22,9328.22,4791.014999999999
20.0,12093.2,9527.9,8564.4,8564.4,6522.3875
21.0,11176.725,9878.0,8424.625,8424.625,5025.445
22.0,11245.7,10248.95,8668.175,8668.175,4959.97
23.0,10654.4,10824.875,8596.0,8596.0,3505.3025
24.0,9548.7,10799.0,7691.55,7691.55,3160.015
1.0,10298.1,12225.675000000001,8167.075000000001,8167.075000000001,3074.075
2.0,9828.725,13201.8,7609.6625,7609.6625,3074.1525
3.0,9622.5,14001.324999999999,7267.62,7267.62,2954.245
4.0,9397.325,14790.0,7537.5675,7537.5675,2817.69
5.0,9883.725,14533.5,8070.5725,8070.5725,2901.4925000000003
6.0,10989.85,14353.65,9276.835,9276.835,3001.8575
7.0,13458.6,17311.6,12130.2475,12130.2475,3157.19
8.0,14410.224999999999,17866.35,12921.475,12921.475,3256.0875
9.0,12106.35,17397.075,10969.175,10969.175,2971.4975
10.0,9793.675,16437.075,8493.5125,8493.5125,2752.13
11.0,9168.05,15211.95,7563.844999999999,7563.844999999999,2811.8424999999997
12.0,8873.0,15683.925,7650.5675,7650.5675,2717.4225
13.0,8672.425,16823.175,7496.8,7496.8,2603.2725
14.0,8470.975,17985.55,7438.225,7438.225,2379.7775
15.0,9016.625,16728.15,7843.8,7843.8,2554.75
16.0,9817.65,16016.275,8429.125,8429.125,2765.01
17.0,10395.075,16083.65,9017.9475,9017.9475,2810.3725
18.0,11516.1,14655.3,9777.5275,9777.5275,3058.065
19.0,13211.8,11553.625,10167.67,10167.67,5607.8575
20.0,12979.375,9914.324999999999,9257.625,9257.625,7560.7075
21.0,11314.075,10136.325,8852.05,8852.05,4530.3025
22.0,11083.475,10496.5,8910.275000000001,8910.275000000001,4051.8075000000003
23.0,10889.55,11279.15,8929.05,8929.05,3448.5575
24.0,10155.75,11050.875,8201.925,8201.925,3356.09
1.0,10906.1,9571.625,7807.450000000001,7807.450000000001,3768.7
2.0,10208.35,10705.225,7798.9349999999995,7798.9349999999995,3237.175
3.0,9775.625,11725.425,7655.2825,7655.2825,2971.05
4.0,9085.25,12555.75,7234.2,7234.2,2837.27
5.0,9364.8,12677.575,7357.6,7357.6,2911.59
6.0,10321.7,13943.475,8550.3275,8550.3275,2925.5825
7.0,12845.475,16003.575,11307.0,11307.0,3236.1825
8.0,13237.35,16413.725,11691.95,11691.95,3234.4425
9.0,10523.0,16353.375,9303.125,9303.125,2839.7025
10.0,9575.5,16468.25,8382.3,8382.3,2640.8425
11.0,8815.175,15492.4,7568.275,7568.275,2637.4975
12.0,8587.45,15799.45,7470.0,7470.0,2607.1525
13.0,8669.0,16283.6,7475.799999999999,7475.799999999999,2599.5125
14.0,8559.525,16424.45,7487.8,7487.8,2333.2425000000003
15.0,9585.074999999999,16102.8,8327.85,8327.85,2597.7175
16.0,9801.725,15706.2,8417.4225,8417.4225,2681.3025
17.0,10553.325,15356.4,8931.3,8931.3,2845.67
18.0,12189.85,13290.025,9627.3,9627.3,3203.005
19.0,15041.9,10351.375,9527.0,9527.0,6628.7525
20.0,15485.55,8535.675,8068.425,8068.425,9335.57
21.0,13955.7,8907.525,8331.925,8331.925,7163.3975
22.0,13465.3,9466.3,8632.95,8632.95,6350.5725
23.0,12563.150000000001,9734.974999999999,8434.9775,8434.9775,4781.5125
24.0,11923.45,9631.825,7718.8375,7718.8375,4207.75
1.0,12939.375,8851.175,7931.974999999999,7931.974999999999,5406.2075
2.0,12344.85,9381.45,8224.9875,8224.9875,4514.7825
3.0,11579.525,9443.225,7947.625,7947.625,3878.6525
4.0,11171.4,10232.525,8333.935,8333.935,3638.255
5.0,11173.25,10257.05,8511.125,8511.125,3718.0375
6.0,12702.95,11707.125,9595.9525,9595.9525,3647.675
7.0,16139.75,14419.4,12699.217499999999,12699.217499999999,3875.195
8.0,17156.55,14969.2,13091.4175,13091.4175,3925.33
9.0,13858.875,15227.95,11574.9,11574.9,3314.4875
10.0,11161.525,14595.25,9214.8,9214.8,3033.34
11.0,10071.5,13390.55,8071.375,8071.375,3083.6625
12.0,9858.65,13837.625,7981.3,7981.3,3053.5175
13.0,10678.65,14122.225,8492.5,8492.5,3077.71
14.0,10816.575,14510.225,8432.49,8432.49,3013.0375
15.0,11627.7,13824.075,9103.6475,9103.6475,3211.3424999999997
16.0,13223.525,13399.725,10292.3825,10292.3825,3342.14
17.0,14353.9,13142.1,10725.3125,10725.3125,3524.8675
18.0,14377.975,10987.775,9352.15,9352.15,4459.1900000000005
19.0,15575.025,8846.975,8457.57,8457.57,10516.692500000001
20.0,15853.85,8081.35,7757.25,7757.25,12043.375
21.0,14259.7,8302.675,7924.575,7924.575,9938.41
22.0,13474.025,8673.2,8144.275,8144.275,8494.49
23.0,12434.125,8783.575,8179.275000000001,8179.275000000001,6405.64
24.0,11995.875,8582.1,7782.45,7782.45,5821.215
1.0,12289.0,10196.45,9285.2225,9285.2225,5367.56
2.0,11577.9,10424.75,8920.2275,8920.2275,4257.3525
3.0,10890.9,10965.95,8610.1,8610.1,3516.0225
4.0,10863.2,11674.025,8705.875,8705.875,3303.9175
5.0,11683.475,11836.1,9269.575,9269.575,3617.935
6.0,12493.45,12588.075,10099.24,10099.24,3589.1875
7.0,13902.55,14192.4,12060.275,12060.275,3657.325
8.0,13569.125,14441.925000000001,11812.974999999999,11812.974999999999,3582.7225
9.0,10895.075,15238.875,9814.7,9814.7,2999.8825
10.0,9505.900000000001,14984.125,8384.275,8384.275,2866.425
11.0,8448.725,14661.425000000001,7262.525,7262.525,2827.3925
12.0,8336.225,15232.325,7275.825,7275.825,2639.5425
13.0,8411.875,15654.15,7348.175,7348.175,2637.4525
14.0,8323.1,16575.875,7358.475,7358.475,2394.65
15.0,8353.125,15934.45,7339.025,7339.025,2523.5775
16.0,8739.825,14831.7,7659.725,7659.725,2678.83
17.0,9659.125,14325.925,8448.53,8448.53,2822.4725
18.0,10276.45,13149.6,8833.505,8833.505,2991.77
19.0,12323.35,11680.575,9793.325,9793.325,4904.78
20.0,12066.05,10623.35,9144.849999999999,9144.849999999999,5066.9400000000005
21.0,11137.0,11196.55,9133.075,9133.075,4220.03
22.0,10895.625,11911.45,9186.0,9186.0,3599.995
23.0,10832.525,12289.125,8992.550000000001,8992.550000000001,3324.1975
24.0,10092.275,12122.825,8347.475,8347.475,3247.1
1.0,13261.125,7957.975,7868.5075,7868.5075,8664.6525
2.0,12909.225,7842.075,7703.425,7703.425,7787.08
3.0,12300.025,8141.075,7927.3775000000005,7927.3775000000005,6621.6475
4.0,12340.45,8600.55,8077.0825,8077.0825,5869.21
5.0,13087.55,8900.55,8532.8925,8532.8925,6483.77
6.0,14459.175,10495.1,9790.715,9790.715,5495.53
7.0,17223.55,12746.475,12217.9,12217.9,6059.0575
8.0,18032.325,13186.075,12665.8575,12665.8575,6510.24
9.0,15798.775,12985.85,11790.205,11790.205,4017.3075
10.0,14798.675,11738.375,10482.807499999999,10482.807499999999,4318.0625
11.0,13925.325,10602.599999999999,9465.505000000001,9465.505000000001,4697.46
12.0,13986.25,10570.575,9454.915,9454.915,4505.83
13.0,13830.425,10470.85,9281.900000000001,9281.900000000001,4530.475
14.0,13295.3,11358.0,9531.84,9531.84,3632.8675
15.0,15038.075,11412.7,10048.27,10048.27,4270.97
16.0,15721.25,11017.175,10245.1725,10245.1725,5417.1
17.0,16067.475,11009.95,10325.56,10325.56,5628.0824999999995
18.0,16279.075,10654.0,10413.1125,10413.1125,8028.955
19.0,18503.325,8513.25,8501.7975,8501.7975,14151.217499999999
20.0,18585.575,7880.125,7826.855,7826.855,14172.779999999999
21.0,16544.675,8263.9,8241.8125,8241.8125,13154.5
22.0,15705.375,8977.75,8912.0,8912.0,10829.265
23.0,14549.725,9358.575,9046.0825,9046.0825,7417.08
24.0,14100.900000000001,8859.525,8557.0175,8557.0175,6755.58
1.0,13678.375,8929.55,8875.9925,8875.9925,10638.0525
2.0,13156.925,9368.4,9154.2,9154.2,8624.0725
3.0,12858.55,9748.349999999999,9292.835,9292.835,6898.4175
4.0,12289.675,9818.375,8973.05,8973.05,5198.765
5.0,12311.225,9900.725,9176.425,9176.425,5877.655
6.0,14137.25,11025.5,10510.369999999999,10510.369999999999,7431.44
7.0,15403.775000000001,13086.0,11952.5525,11952.5525,4892.514999999999
8.0,15600.775,13883.95,12291.619999999999,12291.619999999999,4423.225
9.0,14020.75,13423.5,11340.955,11340.955,3737.1175
10.0,12753.5,12649.15,10158.1,10158.1,3663.6975
11.0,12422.35,11179.15,9349.5825,9349.5825,4283.3675
12.0,11992.875,11242.075,9216.715,9216.715,3912.1725
13.0,11791.525,11109.925,8926.0525,8926.0525,3751.065
14.0,10864.5,11326.375,8484.272500000001,8484.272500000001,3390.9275
15.0,11358.075,11019.425,8456.314999999999,8456.314999999999,3683.3025
16.0,11454.225,10753.375,8451.369999999999,8451.369999999999,3850.29
17.0,11579.725,11796.575,8931.6525,8931.6525,3509.8075
18.0,11914.025,11130.775,8579.3,8579.3,3527.565
19.0,13820.65,9208.275,8747.495,8747.495,10260.555
20.0,13736.375,8205.9,8140.115,8140.115,13760.52
21.0,13754.65,8651.25,8486.99,8486.99,10384.9325
22.0,13099.2,8911.525,8589.6875,8589.6875,7249.69
23.0,11831.025,9308.65,8665.880000000001,8665.880000000001,5200.65
24.0,11375.375,9112.1,8199.4,8199.4,4593.4625
1.0,12386.45,9823.25,9051.567500000001,9051.567500000001,5399.6975
2.0,12056.775,10355.95,8838.425000000001,8838.425000000001,4463.795
3.0,11790.175,10708.425,8637.795,8637.795,4039.8675
4.0,11223.375,10874.1,8202.1875,8202.1875,3838.44
5.0,10882.525,11307.35,8248.605,8248.605,3756.9425
6.0,11488.825,12426.0,9044.9875,9044.9875,3624.5575
7.0,13546.925,13029.525,10637.115,10637.115,4527.475
8.0,13215.275,13015.225,10431.244999999999,10431.244999999999,4217.075
9.0,11455.2,13455.325,9639.505000000001,9639.505000000001,3368.455
10.0,10992.65,12906.725,8874.8975,8874.8975,3529.4425
11.0,10017.375,11652.425,7674.1775,7674.1775,3527.36
12.0,9807.474999999999,11560.125,7619.575000000001,7619.575000000001,3508.1375
13.0,10236.75,12290.675,8119.95,8119.95,3320.2225
14.0,9742.725,12645.575,7588.3975,7588.3975,3303.4475
15.0,10994.2,11759.675,8210.6975,8210.6975,3722.7775
16.0,11617.95,10749.55,8297.45,8297.45,4380.96
17.0,11863.400000000001,10956.075,8494.825,8494.825,3929.7875
18.0,12918.575,10823.725,9059.375,9059.375,4473.8975
19.0,14692.85,9600.425,9285.3975,9285.3975,12288.1725
20.0,14554.375,8466.325,8451.5375,8451.5375,17389.2625
21.0,14186.0,8733.4,8678.502499999999,8678.502499999999,12408.15
22.0,13729.75,9162.25,8944.474999999999,8944.474999999999,7624.8425
23.0,12973.475,9356.575,8834.442500000001,8834.442500000001,6734.2675
24.0,11788.8,9268.975,8301.869999999999,8301.869999999999,4638.91
1.0,12114.6,12822.225,10038.932499999999,10038.932499999999,3296.87
2.0,11765.75,13241.15,9817.807499999999,9817.807499999999,3063.045
3.0,11542.125,12667.775,9098.02,9098.02,3546.46
4.0,11427.95,12521.925,8953.835,8953.835,3599.775
5.0,11378.275,12668.325,9107.1025,9107.1025,3531.42
6.0,11819.75,13340.45,9724.41,9724.41,3472.9325
7.0,14061.575,14574.2,11621.8375,11621.8375,4024.5125
8.0,13914.85,14201.675,11254.970000000001,11254.970000000001,4260.3975
9.0,12230.65,13925.225,10352.645,10352.645,3514.3875
10.0,11841.0,12938.725,9621.8625,9621.8625,3844.3450000000003
11.0,10927.2,12356.075,8507.002499999999,8507.002499999999,3562.75
12.0,10636.775,12947.75,8562.15,8562.15,3336.2375
13.0,10552.9,13686.75,8565.15,8565.15,3305.4525
14.0,10165.05,14069.224999999999,8397.96,8397.96,3103.645
15.0,11026.925,13366.75,9073.2,9073.2,3456.65
16.0,11864.325,12680.325,9462.0975,9462.0975,3899.4
17.0,12453.45,12665.275000000001,9826.2225,9826.2225,3969.16
18.0,12845.724999999999,11277.475,9708.8675,9708.8675,4766.8175
19.0,14608.75,10263.6,9888.967499999999,9888.967499999999,12734.04
20.0,14653.3,9491.7,9358.125,9358.125,14641.68
21.0,13912.45,10011.2,9692.765,9692.765,7210.7925
22.0,13894.275,10703.375,10230.7075,10230.7075,6453.9175
23.0,12563.525,11554.9,9963.3,9963.3,3549.17
24.0,11566.125,11928.275,9289.825,9289.825,3107.5675
1.0,13594.9,9867.925,9355.9225,9355.9225,6624.99
2.0,13144.275,10033.225,9162.157500000001,9162.157500000001,5395.2474999999995
3.0,12887.45,10433.05,9062.825,9062.825,4747.5075
4.0,12784.375,11014.3,9180.9375,9180.9375,4276.7775
5.0,13494.875,11350.575,9600.785,9600.785,4380.1425
6.0,15081.375,11706.625,10602.02,10602.02,5347.535
7.0,16697.15,13530.1,12271.467499999999,12271.467499999999,5157.955
8.0,16512.525,13498.425,12179.7075,12179.7075,4935.4
9.0,14913.475,13267.7,11142.285,11142.285,3835.7475
10.0,14766.1,12511.55,10460.302500000002,10460.302500000002,4158.32
11.0,13871.925,10883.3,9503.955,9503.955,4779.285
12.0,13158.275,10613.425,9190.630000000001,9190.630000000001,4665.77
13.0,12803.85,11165.5,9405.32,9405.32,4208.42
14.0,12031.8,11771.3,9163.7775,9163.7775,3579.8225
15.0,12685.75,11150.725,9429.6,9429.6,4313.305
16.0,13695.075,11356.1,9844.85,9844.85,4739.3275
17.0,14081.775,12032.675,10217.6675,10217.6675,4035.795
18.0,15237.325,10848.65,9939.2675,9939.2675,5249.7525
19.0,18208.95,9529.55,9518.265,9518.265,19943.2525
20.0,17411.075,8206.45,8206.375,8206.375,19951.2675
21.0,15745.775,8371.25,8361.259999999998,8361.259999999998,13286.2975
22.0,14842.9,8821.725,8683.3425,8683.3425,8599.8875
23.0,14047.325,8965.625,8339.6175,8339.6175,5999.4675
24.0,12997.675,8914.1,8055.1,8055.1,5183.97
1.0,13415.5,10999.325,10062.61,10062.61,5671.280000000001
2.0,13268.575,11961.05,10036.475,10036.475,4856.337500000001
3.0,12886.1,12720.599999999999,9942.3225,9942.3225,3703.5074999999997
4.0,12613.2,13073.8,10059.855,10059.855,3463.77
5.0,12863.7,13605.675,10490.1025,10490.1025,3385.2975
6.0,13508.65,13149.475,10575.67,10575.67,3999.635
7.0,15065.949999999999,13448.325,11572.2775,11572.2775,4921.32
8.0,14924.65,12868.575,11326.105,11326.105,5508.8825
9.0,13573.45,12872.4,10230.2225,10230.2225,4250.7975
10.0,13237.325,13034.675,9915.07,9915.07,4269.8575
11.0,12310.1,12908.55,9207.9125,9207.9125,3607.6
12.0,12032.175,13312.35,9542.377499999999,9542.377499999999,3487.98
13.0,12007.0,13111.625,9395.41,9395.41,3535.965
14.0,11494.275,13261.474999999999,9159.475,9159.475,3327.51
15.0,12125.375,12520.0,9513.325,9513.325,3623.8375
16.0,12927.45,11376.3,9811.494999999999,9811.494999999999,5111.3825
17.0,13385.8,11440.4,10216.6375,10216.6375,5372.2675
18.0,14036.775,10755.225,10285.305,10285.305,8019.8325
19.0,15548.375,10362.625,10092.1725,10092.1725,13125.825
20.0,15305.35,8851.175,8834.21,8834.21,16998.495
21.0,13767.65,9137.125,8982.125,8982.125,10447.2075
22.0,13426.675,9650.625,9309.545,9309.545,8275.2525
23.0,12897.5,10047.4,9239.28,9239.28,6383.745
24.0,12242.025,10071.2,8770.7975,8770.7975,5582.9375
1.0,11895.9,9132.725,8410.975,8410.975,6551.3875
2.0,11247.075,9602.725,7997.259999999999,7997.259999999999,5118.085
3.0,10567.1,10200.55,7502.5325,7502.5325,4007.105
4.0,10383.35,11189.975,7757.505,7757.505,3530.6075
5.0,10534.175,11471.5,7941.4275,7941.4275,3627.5875
6.0,11745.15,11990.5,8739.7925,8739.7925,4009.8175
7.0,12893.925,13414.35,10324.3575,10324.3575,4021.485
8.0,13118.35,13957.425,10670.057499999999,10670.057499999999,3865.075
9.0,11681.475,15296.35,10009.05,10009.05,3343.145
10.0,10567.025,15269.975,9171.7375,9171.7375,3083.23
11.0,9635.675,14249.8,8061.175,8061.175,3056.645
12.0,9307.8,14430.5,7981.875,7981.875,2948.4925
13.0,9194.775,14471.0,7819.825,7819.825,2946.745
14.0,8976.35,14366.725,7457.025,7457.025,2942.4575
15.0,9685.725,13709.225,8028.2300000000005,8028.2300000000005,3140.5950000000003
16.0,10908.675,13175.925,8837.5,8837.5,3528.525
17.0,12274.575,13351.15,9750.425,9750.425,3880.6375
18.0,13733.35,12462.3,10639.65,10639.65,5262.245
19.0,14329.95,11261.75,10397.6775,10397.6775,7802.2825
20.0,14038.625,9255.65,9063.695,9063.695,15098.11
21.0,12981.325,9845.65,9196.66,9196.66,8586.815
22.0,12237.85,10275.925,8991.9,8991.9,5844.6525
23.0,11440.475,10441.349999999999,8528.075,8528.075,5011.5975
24.0,11098.625,10330.675,8214.525,8214.525,4783.8925
1.0,12667.925,12137.925,8823.6475,8823.6475,3453.1575000000003
2.0,12133.65,12602.45,8455.4375,8455.4375,3263.0099999999998
3.0,11912.25,12351.099999999999,7976.295,7976.295,3486.72
4.0,11489.375,11815.75,7593.3375,7593.3375,3517.1475
5.0,11503.325,11364.324999999999,7844.205,7844.205,3646.3424999999997
6.0,12287.625,11984.3,8908.0075,8908.0075,4080.74
7.0,12946.65,12654.75,9862.2575,9862.2575,4480.4375
8.0,13237.775,12627.375,10022.5725,10022.5725,4979.75
9.0,11437.15,13527.9,9492.3975,9492.3975,3422.01
10.0,11015.575,12513.125,8564.91,8564.91,3900.0575000000003
11.0,10616.1,11801.4,7851.9775,7851.9775,3978.2200000000003
12.0,10191.824999999999,12250.2,7939.49,7939.49,3524.92
13.0,10314.075,12256.325,8200.1275,8200.1275,3381.39
14.0,10036.625,12261.4,7953.45,7953.45,3305.5
15.0,10720.1,11663.325,8296.5225,8296.5225,3528.9825
16.0,12584.075,10803.25,8983.175,8983.175,5256.355
17.0,13192.225,11036.675,9749.23,9749.23,5608.235
18.0,13846.325,10387.275,9930.8975,9930.8975,8317.5475
19.0,14607.725,10253.599999999999,9961.505,9961.505,10000.1075
20.0,15491.525,10012.7,9743.2575,9743.2575,10750.2725
21.0,14694.3,10424.65,9802.445,9802.445,6999.5425
22.0,13999.525,10813.8,10073.1475,10073.1475,6749.52
23.0,12375.175,10487.775,9324.9575,9324.9575,5617.3099999999995
24.0,12116.375,10825.7,9249.715,9249.715,5078.4
1.0,11844.475,12830.974999999999,9368.5875,9368.5875,3961.895
2.0,11201.900000000001,13129.9,8655.252499999999,8655.252499999999,3902.8275000000003
3.0,10515.8,13323.975,8380.0475,8380.0475,3537.7675
4.0,10164.75,13322.025,8275.932499999999,8275.932499999999,2997.785
5.0,9921.35,13757.675000000001,8087.85,8087.85,2862.095
6.0,10202.35,13834.95,8124.175,8124.175,3166.0825
7.0,10751.325,14168.475,8928.605,8928.605,3324.085
8.0,11244.875,13756.375,8983.5325,8983.5325,3830.005
9.0,10769.375,15151.8,8993.55,8993.55,3307.5675
10.0,10685.375,14694.1,8555.682499999999,8555.682499999999,3511.7325
11.0,10445.15,13902.9,7836.8,7836.8,3937.5775
12.0,10541.25,14295.35,8234.275000000001,8234.275000000001,3809.54
13.0,10434.175,14501.15,8417.855,8417.855,3550.8125
14.0,10255.825,14654.075,8376.310000000001,8376.310000000001,3419.1025
15.0,10744.575,13907.425,8579.625,8579.625,3834.46
16.0,11234.85,12715.85,8870.625,8870.625,4679.03
17.0,10773.55,12208.525,8466.52,8466.52,3862.315
18.0,11773.425,10898.675,8922.192500000001,8922.192500000001,5315.63
19.0,13521.25,10830.575,9894.689999999999,9894.689999999999,8297.945
20.0,15075.4,10400.875,9821.6675,9821.6675,8722.355
21.0,14737.724999999999,10520.225,9706.51,9706.51,7499.625
22.0,14777.925,11093.95,10198.3775,10198.3775,7187.165
23.0,13767.475,11133.975,10101.4625,10101.4625,6643.7075
24.0,13084.225,11409.725,10041.685000000001,10041.685000000001,6100.4225
1.0,12375.025,10464.65,9145.7375,9145.7375,5833.6575
2.0,11642.55,10318.3,8495.3,8495.3,5137.335
3.0,11217.25,10294.025,8026.985,8026.985,4760.0025000000005
4.0,10939.05,10470.324999999999,7855.09,7855.09,4099.3475
5.0,10980.175,10841.1,8086.895,8086.895,4209.2225
6.0,11707.4,11886.9,8877.8425,8877.8425,4047.2325
7.0,12904.95,13013.025,9959.2625,9959.2625,4205.282499999999
8.0,12544.375,13005.475,9813.425,9813.425,3948.62
9.0,11289.875,13373.95,9332.425,9332.425,3305.805
10.0,10724.7,13559.25,8736.66,8736.66,3171.1225
11.0,10652.175,13409.325,8334.0,8334.0,3307.6475
12.0,10719.1,14577.5,8540.0,8540.0,3180.2875
13.0,10336.975,15508.375,8603.65,8603.65,2904.6075
14.0,10000.900000000001,15517.675,8332.7,8332.7,2847.4775
15.0,10731.125,14886.5,8936.525,8936.525,2944.885
16.0,11788.925,13895.6,9512.0975,9512.0975,3305.45
17.0,12873.0,13722.55,10083.45,10083.45,3826.3725
18.0,14454.5,11246.85,10039.82,10039.82,6488.1475
19.0,16136.25,10027.25,9834.6425,9834.6425,12035.395
20.0,17295.275,9272.65,9236.2825,9236.2825,15426.31
21.0,16592.925,9360.550000000001,9280.4775,9280.4775,12241.68
22.0,16480.5,9788.5,9673.3475,9673.3475,11075.5
23.0,14738.275,10254.2,9869.895,9869.895,7762.139999999999
24.0,14158.325,10701.775,10132.685000000001,10132.685000000001,6703.83
1.0,11446.7,10667.575,8810.747500000001,8810.747500000001,4495.4575
2.0,10568.625,10751.175,8194.835000000001,8194.835000000001,4190.5824999999995
3.0,10298.425,10621.3,7953.01,7953.01,3934.7975
4.0,10164.725,10789.675000000001,7899.2,7899.2,3684.3925
5.0,10267.3,11679.725,8189.75,8189.75,3255.4975
6.0,10933.7,11993.05,8714.1475,8714.1475,3601.375
7.0,12490.875,13203.15,10477.744999999999,10477.744999999999,3961.2225
8.0,12226.175,13657.85,10634.6275,10634.6275,3492.125
9.0,11420.075,13968.15,10209.1,10209.1,3139.585
10.0,10794.25,14050.05,9283.825,9283.825,3089.0074999999997
11.0,9937.875,13354.4,8181.2,8181.2,3039.3925
12.0,10188.275,13925.55,8422.5225,8422.5225,3021.115
13.0,8885.3,14511.225,7569.775,7569.775,2847.74
14.0,8933.7,13906.65,7522.35,7522.35,2848.265
15.0,10899.85,13702.825,9064.7425,9064.7425,3183.4725
16.0,12776.575,13057.5,10425.85,10425.85,4094.5525000000002
17.0,13302.0,12829.875,10556.7875,10556.7875,4427.91
18.0,13687.25,11767.125,10574.0625,10574.0625,5848.0175
19.0,14831.975,9820.225,9617.525,9617.525,13998.39
20.0,15616.75,8880.475,8864.415,8864.415,17593.9725
21.0,14664.35,9114.775,8999.14,8999.14,10207.99
22.0,14772.85,9519.35,9416.3925,9416.3925,10563.0775
23.0,13035.75,9958.475,9618.725,9618.725,7393.1825
24.0,12415.82,10296.92,9276.312,9276.312,6152.178
1.0,13334.025,10542.95,9833.935000000001,9833.935000000001,6746.9175
2.0,12527.6,10539.75,9318.56,9318.56,5855.67
3.0,12368.275,10404.375,9040.5,9040.5,5246.6975
4.0,11808.050000000001,10203.825,8583.225,8583.225,4913.5325
5.0,11705.475,10335.075,8754.4,8754.4,4928.955
6.0,13392.1,10532.65,9767.7625,9767.7625,6385.1175
7.0,14988.6,12380.65,11204.81,11204.81,5836.385
8.0,14741.75,12870.9,11018.900000000001,11018.900000000001,4352.4175000000005
9.0,13742.849999999999,14198.375,11035.415,11035.415,3627.57
10.0,13928.825,14313.225,10976.72,10976.72,3634.1150000000002
11.0,13001.225,13987.8,10137.619999999999,10137.619999999999,3441.1124999999997
12.0,12347.2,15118.725,10012.2,10012.2,3284.415
13.0,11259.475,15392.7,9051.225,9051.225,3135.9375
14.0,11173.45,15082.925,8995.9,8995.9,3073.755
15.0,13826.35,14276.3,10960.3975,10960.3975,3700.3925
16.0,15947.324999999999,13933.325,12183.275,12183.275,4890.6075
17.0,16600.0,13564.4,12358.47,12358.47,5503.84
18.0,17908.8,11822.4,11656.275,11656.275,10890.68
19.0,18103.05,9615.825,9608.1975,9608.1975,18629.51
20.0,19957.35,9482.025,9482.025,9482.025,19999.085
21.0,18979.275,10003.95,9989.79,9989.79,15500.595
22.0,18171.824999999997,10782.15,10523.7175,10523.7175,13250.4675
23.0,16819.0,10838.6,10298.1475,10298.1475,8927.23
24.0,16737.975,11204.125,10521.915,10521.915,7249.764999999999
1.0,15941.975,9782.575,9491.494999999999,9491.494999999999,8520.605
2.0,15872.525,9322.1,8936.4475,8936.4475,8290.9625
3.0,15122.325,9225.425,8859.44,8859.44,8015.445
4.0,14073.3,9366.25,9029.68,9029.68,7520.175
5.0,13520.55,9320.525,8964.955,8964.955,7520.2625
6.0,14673.35,9709.925,9380.67,9380.67,9390.615
7.0,17024.275,11992.475,11352.41,11352.41,8520.39
8.0,16313.625,12957.45,11307.535,11307.535,5990.8925
9.0,13085.4,12889.05,9892.0175,9892.0175,4081.9
10.0,12082.775,13301.375,9572.0,9572.0,3356.6724999999997
11.0,11235.575,12221.15,8777.475,8777.475,3410.6775
12.0,10921.325,12894.55,8749.575,8749.575,3291.15
13.0,9907.65,13255.9,7964.225,7964.225,3059.0175
14.0,9764.225,13572.55,7873.8,7873.8,3057.93
15.0,11544.925,12538.125,9091.225,9091.225,3960.3525
16.0,13023.7,12199.375,9734.2525,9734.2525,5111.985000000001
17.0,13813.15,11808.349999999999,10096.8,10096.8,5342.4025
18.0,15601.325,11102.45,10950.817500000001,10950.817500000001,13641.025
19.0,15633.725,9726.7,9726.7,9726.7,19999.125
20.0,16802.375,9825.725,9825.725,9825.725,19999.225
21.0,15478.075,10483.8,9950.3225,9950.3225,9524.7125
22.0,15294.025,11200.55,10268.0725,10268.0725,7249.62
23.0,15027.375,10958.8,10285.935,10285.935,7947.0075
24.0,14780.2,10852.275,10167.66,10167.66,7947.145
1.0,15018.15,9811.225,9565.625,9565.625,11600.157500000001
2.0,14287.725,9557.0,9261.400000000001,9261.400000000001,11021.57
